"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","instrument_id","snr","magsys","origin","altdata","ra","dec","ra_unc","dec_unc","created_at","streams","owner"
172523284,59517.54314809991,17.86874771118164,0.07379575818777084,19.59529685974121,ztfr,ZTF,1,14.71271833803116,ab,None,,178.3593044,10.8965014,,,2021-10-30T13:35:16.209603,ampelbot-jvs,
172521136,59517.54314809991,17.86870021132757,0.07379599660634993,19.040503994876627,ztfr,ZTF,1,14.712670804485143,ab,None,,178.3593044,10.8965014,,,2021-10-30T13:13:54.321801,kowalski-bot,ZTF Public
172521137,59517.545509300195,17.841339303476907,0.06096921116113662,19.220448652519718,ztfr,ZTF,1,17.807942469332886,ab,None,,178.359288,10.8964756,,,2021-10-30T13:13:54.321901,kowalski-bot,ZTF Public
172523285,59517.545509300195,17.841339111328125,0.06096921116113663,19.403181076049805,ztfr,ZTF,1,17.807942469332882,ab,None,,178.359288,10.8964756,,,2021-10-30T13:35:16.209621,ampelbot-jvs,
174918680,59517.545509300195,17.841299313414055,0.06096899881958961,19.220412443829506,ztfr,ZTF,1,17.808004490460444,ab,None,,178.359288,10.8964756,,,2021-11-03T12:48:44.357309,kowalski-bot,ZTF Public
174918681,59521.52806709986,17.969221609365803,0.09570012241601943,18.858826165181025,ztfr,ZTF,1,11.345191388975547,ab,None,,178.3593566,10.8964134,,,2021-11-03T12:48:44.357406,kowalski-bot,ZTF Public
174937727,59521.52806709986,17.969221115112305,0.09570012241601944,19.70331573486328,ztfr,ZTF,1,11.345191388975545,ab,None,,178.3593566,10.8964134,,,2021-11-03T13:37:30.715006,ampelbot-jvs,
174922630,59521.52806709986,17.969200169178038,0.09570000320672989,18.85880607744631,ztfr,ZTF,1,11.345205521182026,ab,None,,178.3593566,10.8964134,,,2021-11-03T12:53:57.397416,kowalski-bot,ZTF Public
174923609,59521.530555599835,17.91959956954772,0.05583500117063522,19.394219034690344,ztfr,ZTF,1,19.445440709136054,ab,None,,178.3593155,10.8964583,,,2021-11-03T12:56:54.915266,kowalski-bot,ZTF Public
174922631,59521.530555599835,17.919596010290498,0.05583525821566582,19.394210477090727,ztfr,ZTF,1,19.445351189465836,ab,None,,178.3593155,10.8964583,,,2021-11-03T12:53:57.397508,kowalski-bot,ZTF Public
174937728,59521.530555599835,17.91959571838379,0.05583525821566582,19.777345657348633,ztfr,ZTF,1,19.445351189465836,ab,None,,178.3593155,10.8964583,,,2021-11-03T13:37:30.715095,ampelbot-jvs,
174924348,59521.53305559978,17.916700361138098,0.06796500086784361,19.177872833278578,ztfr,ZTF,1,15.97493108062072,ab,None,,178.3593302,10.8964696,,,2021-11-03T13:00:57.072643,kowalski-bot,ZTF Public
174923610,59521.53305559978,17.91667002106186,0.06796474009752272,19.177846658998234,ztfr,ZTF,1,15.974992373989876,ab,None,,178.3593302,10.8964696,,,2021-11-03T12:56:54.915365,kowalski-bot,ZTF Public
174937729,59521.53305559978,17.916669845581055,0.06796474009752274,19.810850143432617,ztfr,ZTF,1,15.974992373989872,ab,None,,178.3593302,10.8964696,,,2021-11-03T13:37:30.715120,ampelbot-jvs,
174925277,59521.5355440001,17.966801052372254,0.07147199660539627,19.1733470552119,ztfr,ZTF,1,15.191071417139538,ab,None,,178.3593027,10.8964816,,,2021-11-03T13:03:02.481698,kowalski-bot,ZTF Public
174924349,59521.5355440001,17.966796914129205,0.07147209346294403,19.173341445599924,ztfr,ZTF,1,15.191050830504198,ab,None,,178.3593027,10.8964816,,,2021-11-03T13:00:57.072725,kowalski-bot,ZTF Public
174937730,59521.5355440001,17.966796875,0.07147209346294403,19.605819702148438,ztfr,ZTF,1,15.191050830504196,ab,None,,178.3593027,10.8964816,,,2021-11-03T13:37:30.715140,ampelbot-jvs,
176099211,59521.538032399956,17.92329984561427,0.0752739980816841,19.073573175605066,ztfr,ZTF,1,14.423788192835662,ab,None,,178.3593004,10.8964696,,,2021-11-04T12:51:13.898353,kowalski-bot,ZTF Public
174925278,59521.538032399956,17.92329984561427,0.07527443766593932,19.07356683515339,ztfr,ZTF,1,14.42370396144999,ab,None,,178.3593004,10.8964696,,,2021-11-03T13:03:02.481786,kowalski-bot,ZTF Public
174937731,59521.538032399956,17.92329978942871,0.07527443766593934,19.728782653808594,ztfr,ZTF,1,14.423703961449988,ab,None,,178.3593004,10.8964696,,,2021-11-03T13:37:30.715159,ampelbot-jvs,
176101882,59522.52829860011,17.925200017187663,0.05242300033569335,19.46828112282459,ztfr,ZTF,1,20.711065711721233,ab,None,,178.3593128,10.8964802,,,2021-11-04T12:53:42.073799,kowalski-bot,ZTF Public
176099212,59522.52829860011,17.925157693502776,0.05242257937788963,19.468247517659442,ztfr,ZTF,1,20.711232023353325,ab,None,,178.3593128,10.8964802,,,2021-11-04T12:51:13.898439,kowalski-bot,ZTF Public
176120751,59522.52829860011,17.92515754699707,0.05242257937788962,20.22672462463379,ztfr,ZTF,1,20.71123202335333,ab,None,,178.3593128,10.8964802,,,2021-11-04T13:36:29.961951,ampelbot-jvs,
176104262,59522.53078699997,18.002199689328222,0.06851500272750853,19.25462128004045,ztfr,ZTF,1,15.846692863404208,ab,None,,178.3592889,10.8964847,,,2021-11-04T12:59:24.153956,kowalski-bot,ZTF Public
176101883,59522.53078699997,18.002197298008053,0.06851527839899062,19.254614520247763,ztfr,ZTF,1,15.846629104175465,ab,None,,178.3592889,10.8964847,,,2021-11-04T12:53:42.073901,kowalski-bot,ZTF Public
176120752,59522.53078699997,18.002197265625,0.06851527839899064,20.152624130249023,ztfr,ZTF,1,15.846629104175461,ab,None,,178.3592889,10.8964847,,,2021-11-04T13:36:29.962046,ampelbot-jvs,
176104263,59522.53327549994,17.963239727211214,0.06359785050153732,19.296519422586307,ztfr,ZTF,1,17.07190095570737,ab,None,,178.3593088,10.8964935,,,2021-11-04T12:59:24.154034,kowalski-bot,ZTF Public
176120753,59522.53327549994,17.963239669799805,0.06359785050153732,20.229761123657227,ztfr,ZTF,1,17.071900955707367,ab,None,,178.3593088,10.8964935,,,2021-11-04T13:36:29.962071,ampelbot-jvs,
176109108,59522.53327549994,17.96319973933754,0.06359799951314926,19.296476890804136,ztfr,ZTF,1,17.071860955841025,ab,None,,178.3593088,10.8964935,,,2021-11-04T13:05:50.397108,kowalski-bot,ZTF Public
176114796,59522.535763899796,17.959299199894843,0.0594499409198761,19.365806420581144,ztfr,ZTF,1,18.26303252717164,ab,None,,178.359316,10.8964968,,,2021-11-04T13:16:16.800462,kowalski-bot,ZTF Public
179369081,59522.535763899796,17.959299199894843,0.059450000524520874,19.365805332020123,ztfr,ZTF,1,18.263014216632417,ab,None,,178.359316,10.8964968,,,2021-11-07T12:56:35.840149,kowalski-bot,ZTF Public
